Customer ID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,Avg_Order_Value
13575.0,732.07,5,449,2011-06-16 14:24:00,2011-11-16 13:14:00,146.41400000000002
13576.0,11202.59,28,4506,2009-12-08 15:12:00,2011-11-29 15:34:00,400.09250000000003
13577.0,3489.28,11,1661,2009-12-14 16:10:00,2011-11-14 15:19:00,317.20727272727277
13578.0,147.66,1,127,2010-10-26 13:44:00,2010-10-26 13:44:00,147.66
13579.0,1374.3400000000001,5,718,2010-02-18 13:53:00,2011-11-25 08:41:00,274.86800000000005
13580.0,107.75,1,45,2010-10-29 15:01:00,2010-10-29 15:01:00,107.75
13581.0,280.53000000000003,2,119,2010-10-21 16:30:00,2011-02-03 14:41:00,140.26500000000001
13582.0,241.68,2,106,2010-04-01 11:38:00,2010-11-15 11:34:00,120.84
13583.0,1445.031,2,1097,2010-01-29 13:53:00,2011-07-07 10:40:00,722.5155
13584.0,385.7,3,360,2010-02-02 08:40:00,2011-02-06 12:49:00,128.56666666666666
13585.0,684.54,3,1386,2009-12-01 14:56:00,2010-06-27 12:33:00,228.17999999999998
13586.0,127.28,1,38,2010-06-16 13:47:00,2010-06-16 13:47:00,127.28
13587.0,1673.5,4,664,2010-02-14 13:17:00,2011-10-07 12:31:00,418.375
13588.0,2478.95,9,2606,2011-03-29 15:53:00,2011-11-24 10:42:00,275.43888888888887
13589.0,1120.74,6,293,2009-12-06 10:26:00,2011-11-25 12:10:00,186.79
13590.0,6336.04,18,5271,2009-12-01 13:37:00,2011-11-28 12:54:00,352.0022222222222
13591.0,2093.94,7,850,2009-12-14 15:44:00,2011-10-06 12:26:00,299.13428571428574
13592.0,247.95999999999998,4,84,2011-03-20 14:01:00,2011-11-04 09:49:00,61.989999999999995
13593.0,5493.29,14,2170,2010-03-02 16:36:00,2011-08-23 13:35:00,392.3778571428571
13594.0,533.32,2,396,2010-08-11 10:23:00,2011-10-18 10:19:00,266.66
13595.0,784.48,3,341,2010-03-03 14:42:00,2010-07-11 12:36:00,261.49333333333334
13596.0,664.11,2,384,2011-11-27 11:57:00,2011-12-04 12:01:00,332.055
13597.0,396.71,2,231,2010-11-02 09:30:00,2010-11-04 14:54:00,198.355
13598.0,761.96,5,393,2010-02-26 11:22:00,2011-10-23 14:28:00,152.392
13599.0,9811.04,33,6248,2009-12-01 12:30:00,2011-12-08 16:10:00,297.30424242424243
13600.0,518.42,2,599,2010-03-15 17:16:00,2011-01-31 15:27:00,259.21
13601.0,1159.99,4,957,2010-06-11 15:03:00,2011-10-25 17:31:00,289.9975
13602.0,1025.17,4,538,2010-05-28 11:49:00,2011-10-06 11:47:00,256.2925
13603.0,164.34,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,164.34
13604.0,717.62,1,242,2010-02-19 12:02:00,2010-02-19 12:02:00,717.62
13605.0,522.67,2,425,2010-05-17 15:46:00,2010-11-17 17:16:00,261.335
13606.0,276.75,3,276,2011-02-01 11:42:00,2011-11-10 17:46:00,92.25
13607.0,1075.81,2,466,2010-11-02 11:48:00,2011-10-30 16:17:00,537.905
13608.0,232.05,1,110,2010-06-17 12:28:00,2010-06-17 12:28:00,232.05
13609.0,167.35,1,19,2010-04-25 13:26:00,2010-04-25 13:26:00,167.35
13610.0,2103.71,14,869,2010-01-05 14:12:00,2011-11-27 15:38:00,150.26500000000001
13611.0,3297.9300000000003,10,1988,2009-12-03 07:57:00,2011-09-11 14:51:00,329.793
13612.0,818.29,1,444,2010-03-17 12:14:00,2010-03-17 12:14:00,818.29
13613.0,1039.8500000000001,5,445,2010-02-17 12:40:00,2010-09-13 12:01:00,207.97000000000003
13614.0,2332.74,6,821,2010-06-06 13:42:00,2011-11-15 14:47:00,388.78999999999996
13615.0,6272.53,8,2910,2010-01-28 15:43:00,2011-01-25 08:21:00,784.06625
13616.0,283.85,2,172,2010-01-17 14:56:00,2010-05-20 12:59:00,141.925
13617.0,1278.75,8,593,2010-08-01 15:23:00,2011-10-30 13:50:00,159.84375
13618.0,177.34,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,177.34
13619.0,224.94,2,79,2010-02-03 14:16:00,2010-06-13 11:39:00,112.47
13620.0,112.34,1,74,2010-06-29 15:02:00,2010-06-29 15:02:00,112.34
13621.0,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,213.85
13622.0,658.95,1,379,2010-01-12 13:22:00,2010-01-12 13:22:00,658.95
13623.0,2533.06,10,1010,2009-12-02 13:57:00,2011-11-09 12:00:00,253.30599999999998
13624.0,462.08,1,820,2010-11-16 13:43:00,2010-11-16 13:43:00,462.08
13625.0,301.26,1,144,2010-04-22 10:50:00,2010-04-22 10:50:00,301.26
13626.0,707.04,2,398,2010-11-25 16:12:00,2011-04-01 10:05:00,353.52
13627.0,2245.9,7,1632,2010-03-09 14:03:00,2011-10-11 14:20:00,320.84285714285716
13628.0,310.14,1,106,2010-02-01 14:44:00,2010-02-01 14:44:00,310.14
13629.0,13370.86,19,7722,2010-02-11 17:34:00,2011-11-16 13:21:00,703.7294736842106
13630.0,2031.78,7,1391,2011-02-27 12:49:00,2011-12-04 15:16:00,290.2542857142857
13631.0,3070.42,11,467,2011-03-17 17:13:00,2011-09-01 09:57:00,279.1290909090909
13632.0,3645.81,8,1633,2010-04-07 10:59:00,2011-11-15 10:51:00,455.72625
13634.0,5033.77,16,2090,2010-01-10 14:26:00,2011-11-06 13:40:00,314.610625
13635.0,2999.16,4,1884,2009-12-01 09:46:00,2011-10-03 10:55:00,749.79
13636.0,949.12,5,592,2011-02-27 14:29:00,2011-11-03 10:30:00,189.824
13637.0,804.3,3,405,2011-04-27 13:06:00,2011-10-18 13:32:00,268.09999999999997
13638.0,122.64,1,93,2011-11-24 10:38:00,2011-11-24 10:38:00,122.64
13639.0,1346.27,2,997,2010-09-29 10:05:00,2011-09-26 13:36:00,673.135
13640.0,405.0,1,108,2010-04-07 15:33:00,2010-04-07 15:33:00,405.0
13641.0,1016.47,5,1098,2009-12-05 13:17:00,2010-03-09 07:37:00,203.294
13642.0,472.2,4,231,2010-10-03 12:23:00,2011-05-08 12:34:00,118.05
13643.0,2156.77,10,902,2009-12-08 12:48:00,2011-11-08 15:37:00,215.677
13644.0,2624.26,4,2067,2011-08-26 11:53:00,2011-11-23 14:07:00,656.065
13645.0,252.1,1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,252.1
13646.0,326.25,2,79,2010-11-05 12:00:00,2010-11-05 12:13:00,163.125
13647.0,3041.68,8,1795,2010-04-15 12:55:00,2011-11-30 12:00:00,380.21
13648.0,1764.02,8,960,2009-12-01 18:13:00,2010-11-04 14:46:00,220.5025
13649.0,1453.68,6,782,2010-06-30 16:35:00,2011-03-28 11:51:00,242.28
13650.0,3288.0,10,1746,2010-01-26 08:44:00,2011-11-23 12:22:00,328.8
13651.0,226.85,3,62,2010-11-23 09:44:00,2011-11-04 14:59:00,75.61666666666666
13652.0,2262.05,5,1458,2010-02-25 17:37:00,2011-10-25 08:51:00,452.41
13653.0,152.2,1,72,2010-08-09 08:19:00,2010-08-09 08:19:00,152.2
13654.0,6308.0,11,4762,2009-12-02 11:43:00,2011-10-27 16:24:00,573.4545454545455
13655.0,2280.51,6,1225,2010-04-27 09:59:00,2011-08-17 14:25:00,380.08500000000004
13656.0,1078.85,4,862,2010-04-23 12:50:00,2011-06-28 10:31:00,269.7125
13657.0,382.14,2,209,2011-05-22 12:35:00,2011-11-29 12:32:00,191.07
13658.0,6025.5,9,2171,2010-02-05 13:17:00,2011-11-30 10:13:00,669.5
13659.0,4884.68,12,2527,2010-02-17 09:05:00,2011-05-18 12:37:00,407.0566666666667
13660.0,306.64,1,136,2010-11-04 16:10:00,2010-11-04 16:10:00,306.64
13661.0,325.24,1,118,2010-04-15 14:58:00,2010-04-15 14:58:00,325.24
13662.0,2233.61,11,1169,2010-02-19 13:21:00,2011-09-15 12:04:00,203.05545454545455
13663.0,2047.51,5,893,2010-03-03 10:11:00,2011-06-13 15:44:00,409.502
13665.0,1711.66,3,1652,2010-07-23 13:29:00,2010-11-18 13:06:00,570.5533333333334
13666.0,127.9,5,54,2009-12-04 10:48:00,2011-10-10 15:39:00,25.580000000000002
13667.0,299.05,1,149,2011-07-13 15:42:00,2011-07-13 15:42:00,299.05
13668.0,12948.48,35,6096,2009-12-11 14:28:00,2011-12-07 12:11:00,369.9565714285714
13669.0,413.55,3,393,2010-10-28 15:05:00,2011-10-20 09:32:00,137.85
13670.0,349.7,1,282,2011-09-25 15:25:00,2011-09-25 15:25:00,349.7
13671.0,172.6,1,95,2010-11-10 10:50:00,2010-11-10 10:50:00,172.6
13672.0,419.92,3,138,2009-12-09 11:40:00,2011-02-11 13:53:00,139.97333333333333
13673.0,387.44,2,114,2011-11-07 15:40:00,2011-11-21 12:11:00,193.72
13674.0,240.68,1,102,2010-10-03 10:41:00,2010-10-03 10:41:00,240.68
13675.0,486.82000000000005,2,330,2011-02-28 12:14:00,2011-07-11 12:57:00,243.41000000000003
13676.0,243.9,2,104,2010-03-30 16:53:00,2010-06-18 17:30:00,121.95
13677.0,551.24,2,217,2010-07-07 17:25:00,2010-10-31 11:32:00,275.62
13678.0,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00,232.6
13679.0,281.26,3,102,2009-12-04 16:52:00,2010-08-03 12:13:00,93.75333333333333
13680.0,11419.67,12,5244,2009-12-04 14:14:00,2011-12-08 13:47:00,951.6391666666667
13681.0,827.83,4,360,2011-07-07 15:21:00,2011-11-22 11:13:00,206.9575
13682.0,59.5,1,10,2011-06-05 14:06:00,2011-06-05 14:06:00,59.5
13683.0,258.6,1,180,2010-09-08 10:00:00,2010-09-08 10:00:00,258.6
13684.0,594.88,4,234,2010-03-28 14:48:00,2011-02-27 10:13:00,148.72
13685.0,3119.44,7,5056,2011-10-10 12:59:00,2011-12-07 11:41:00,445.63428571428574
13686.0,409.04,3,378,2010-11-03 13:44:00,2011-06-10 09:10:00,136.34666666666666
13687.0,11880.84,1,87167,2010-09-27 16:30:00,2010-09-27 16:30:00,11880.84
13688.0,375.5,1,130,2010-03-14 14:11:00,2010-03-14 14:11:00,375.5
13689.0,1259.5,2,722,2010-09-21 10:27:00,2011-10-07 13:21:00,629.75
13690.0,172.25,1,67,2011-10-11 15:03:00,2011-10-11 15:03:00,172.25
13691.0,212.78,1,145,2010-11-08 17:34:00,2010-11-08 17:34:00,212.78
13692.0,3114.4,5,2101,2010-10-15 13:28:00,2011-11-15 11:17:00,622.88
13693.0,2011.8200000000002,9,880,2009-12-07 11:29:00,2010-11-30 18:21:00,223.53555555555556
13694.0,195640.69,143,188201,2009-12-04 15:26:00,2011-12-06 09:32:00,1368.1167132867133
13695.0,2770.73,16,1791,2010-05-11 11:07:00,2011-11-08 14:26:00,173.170625
13696.0,2020.4,3,552,2010-02-11 14:17:00,2010-10-14 09:44:00,673.4666666666667
13697.0,151.3,1,177,2011-11-01 09:14:00,2011-11-01 09:14:00,151.3
13698.0,451.73,2,227,2010-01-27 09:02:00,2010-04-22 11:52:00,225.865
13699.0,764.15,2,219,2010-06-07 13:03:00,2011-07-07 16:51:00,382.075
13700.0,2596.9700000000003,13,2786,2010-02-07 10:53:00,2011-11-13 13:00:00,199.7669230769231
13701.0,161.0,1,80,2010-09-19 12:39:00,2010-09-19 12:39:00,161.0
13702.0,135.18,1,74,2010-09-20 11:40:00,2010-09-20 11:40:00,135.18
13703.0,425.56,2,128,2010-10-20 13:11:00,2011-01-25 13:10:00,212.78
13704.0,2308.06,9,1531,2011-09-12 14:40:00,2011-12-04 15:13:00,256.4511111111111
13705.0,1717.19,7,906,2010-03-25 17:19:00,2011-12-02 12:32:00,245.31285714285715
13706.0,631.1700000000001,2,301,2010-03-23 09:18:00,2011-02-10 09:21:00,315.58500000000004
13707.0,3365.86,5,2210,2010-06-21 11:57:00,2011-03-17 18:03:00,673.172
13708.0,285.33,1,301,2011-03-13 13:46:00,2011-03-13 13:46:00,285.33
13709.0,7571.35,18,4122,2010-01-11 10:40:00,2011-12-06 10:28:00,420.6305555555556
13710.0,509.52,3,336,2010-04-06 12:54:00,2011-11-08 08:16:00,169.84
13711.0,1792.26,9,819,2009-12-15 19:04:00,2011-05-05 10:31:00,199.14
13712.0,766.42,2,1128,2010-04-08 11:16:00,2011-04-07 12:33:00,383.21
13713.0,740.76,3,284,2010-05-05 16:48:00,2010-10-27 16:18:00,246.92
13714.0,161.35,1,50,2010-08-31 13:57:00,2010-08-31 13:57:00,161.35
13715.0,8153.04,17,4800,2010-03-11 15:33:00,2011-03-03 19:21:00,479.5905882352941
13716.0,138.28,1,138,2011-03-15 13:49:00,2011-03-15 13:49:00,138.28
13717.0,1763.3,8,2144,2010-08-11 09:40:00,2011-11-07 14:13:00,220.4125
13718.0,306.55,2,173,2011-02-17 11:58:00,2011-04-07 13:24:00,153.275
13719.0,2783.08,11,1588,2010-05-17 14:36:00,2011-11-24 15:26:00,253.00727272727272
13720.0,799.9,4,501,2011-03-30 09:17:00,2011-08-15 12:46:00,199.975
13721.0,741.54,2,512,2010-11-09 17:59:00,2011-11-03 14:05:00,370.77
13722.0,5635.41,10,3059,2010-03-03 14:13:00,2011-07-31 12:44:00,563.5409999999999
13723.0,1194.08,6,593,2010-04-07 14:32:00,2011-05-06 17:04:00,199.01333333333332
13724.0,213.01,1,130,2010-03-12 15:28:00,2010-03-12 15:28:00,213.01
13725.0,1980.56,8,806,2011-02-04 12:18:00,2011-10-21 10:03:00,247.57
13726.0,1079.66,2,1054,2011-08-31 11:06:00,2011-11-01 10:49:00,539.83
13727.0,1074.15,8,368,2009-12-09 13:25:00,2011-11-11 09:46:00,134.26875
13728.0,2855.17,16,1269,2009-12-09 17:13:00,2011-11-03 10:49:00,178.448125
13729.0,724.73,3,419,2010-01-24 14:57:00,2010-09-30 10:44:00,241.57666666666668
13730.0,752.6,2,488,2011-07-01 12:47:00,2011-07-27 08:35:00,376.3
13731.0,610.59,2,278,2011-04-07 10:10:00,2011-05-04 14:33:00,305.295
13732.0,491.86,1,498,2011-11-11 15:49:00,2011-11-11 15:49:00,491.86
13733.0,487.03000000000003,2,335,2009-12-04 15:28:00,2010-10-25 12:18:00,243.51500000000001
13734.0,6695.6900000000005,4,302,2010-04-16 08:42:00,2010-07-19 12:04:00,1673.9225000000001
13735.0,9762.77,13,4135,2009-12-13 13:31:00,2011-11-15 11:14:00,750.9823076923077
13736.0,2752.47,7,1549,2009-12-06 12:07:00,2011-12-04 15:19:00,393.21
13737.0,339.6,1,125,2011-05-23 16:32:00,2011-05-23 16:32:00,339.6
13738.0,434.78000000000003,1,237,2010-11-08 15:23:00,2010-11-08 15:23:00,434.78000000000003
13739.0,292.2,2,76,2010-06-30 10:25:00,2011-11-21 13:35:00,146.1
13740.0,1582.77,5,987,2009-12-02 12:22:00,2011-04-13 10:32:00,316.554
13741.0,668.4300000000001,3,218,2011-05-06 13:43:00,2011-09-29 09:19:00,222.81000000000003
13742.0,3107.87,12,1115,2011-01-23 14:59:00,2011-11-23 11:07:00,258.9891666666667
13743.0,1341.6,7,1776,2011-03-25 14:46:00,2011-12-07 10:09:00,191.65714285714284
13744.0,1080.52,2,1153,2011-02-20 14:08:00,2011-09-05 15:19:00,540.26
13745.0,777.36,2,1146,2010-06-11 17:19:00,2011-06-30 16:43:00,388.68
13746.0,176.69,1,83,2010-10-22 11:55:00,2010-10-22 11:55:00,176.69
13747.0,169.8,2,60,2010-10-11 09:15:00,2010-12-01 10:37:00,84.9
13748.0,2064.35,9,1028,2009-12-01 16:44:00,2011-09-05 09:45:00,229.3722222222222
13750.0,3602.18,11,1370,2010-04-01 14:49:00,2011-10-17 12:16:00,327.47090909090906
13751.0,296.25,1,152,2011-02-24 15:56:00,2011-02-24 15:56:00,296.25
13752.0,1579.8300000000002,7,1005,2010-06-30 10:23:00,2011-08-07 14:16:00,225.69000000000003
13753.0,2094.57,4,1450,2009-12-03 10:20:00,2011-02-25 12:48:00,523.6425
13754.0,447.05,3,315,2010-09-28 15:29:00,2011-07-11 11:51:00,149.01666666666668
13755.0,2108.06,9,1242,2011-10-07 15:45:00,2011-12-06 12:26:00,234.2288888888889
13756.0,8655.95,23,5138,2009-12-15 15:18:00,2011-12-07 16:44:00,376.3456521739131
13757.0,195.55,1,54,2010-02-03 12:37:00,2010-02-03 12:37:00,195.55
13758.0,8698.13,15,4667,2009-12-01 10:06:00,2011-11-28 11:11:00,579.8753333333333
13759.0,659.4100000000001,2,287,2011-09-29 15:40:00,2011-11-06 14:47:00,329.70500000000004
13760.0,1363.6399999999999,5,623,2010-04-25 13:10:00,2011-10-16 16:13:00,272.72799999999995
13761.0,1952.17,6,1079,2010-02-21 11:08:00,2011-10-20 14:01:00,325.3616666666667
13762.0,2472.48,5,2608,2010-01-10 12:13:00,2011-05-05 09:15:00,494.496
13763.0,5217.44,3,3224,2010-09-30 17:39:00,2011-10-07 15:13:00,1739.1466666666665
13764.0,2919.62,6,2084,2010-03-07 12:56:00,2011-09-30 12:03:00,486.6033333333333
13765.0,352.821,1,297,2010-02-24 13:46:00,2010-02-24 13:46:00,352.821
13766.0,190.35,1,137,2010-08-01 14:25:00,2010-08-01 14:25:00,190.35
13767.0,33903.57,73,14595,2009-12-01 10:52:00,2011-12-07 15:00:00,464.43246575342465
13768.0,875.97,2,373,2009-12-09 10:25:00,2009-12-13 10:41:00,437.985
13769.0,5478.12,20,2452,2009-12-16 11:59:00,2011-12-07 15:08:00,273.906
13770.0,785.37,4,468,2009-12-09 14:44:00,2010-10-13 15:10:00,196.3425
13771.0,5728.82,9,3140,2010-02-25 12:37:00,2011-10-06 14:18:00,636.5355555555556
13772.0,3100.02,8,1446,2010-02-23 13:55:00,2011-11-06 11:43:00,387.5025
13773.0,301.54,2,174,2010-02-18 10:27:00,2010-11-08 11:49:00,150.77
13774.0,345.0,1,192,2011-09-19 12:06:00,2011-09-19 12:06:00,345.0
13775.0,1049.66,1,455,2010-04-28 12:15:00,2010-04-28 12:15:00,1049.66
13776.0,623.98,2,2,2010-10-07 16:07:00,2010-10-07 16:11:00,311.99
13777.0,49638.26,61,23190,2009-12-02 09:47:00,2011-12-09 12:25:00,813.7419672131148
13778.0,1124.49,4,511,2010-05-23 13:34:00,2011-08-28 15:25:00,281.1225
13779.0,161.13,1,53,2010-07-12 11:24:00,2010-07-12 11:24:00,161.13
13780.0,732.07,3,479,2010-10-28 19:51:00,2011-12-02 13:49:00,244.02333333333334
13781.0,778.83,3,300,2009-12-18 15:46:00,2011-04-03 12:08:00,259.61
13782.0,1786.08,13,643,2009-12-06 12:52:00,2011-11-27 11:54:00,137.39076923076922
13783.0,1542.09,4,3437,2010-02-04 13:47:00,2010-08-09 09:23:00,385.5225
13784.0,2910.23,14,2827,2010-09-15 12:27:00,2011-11-30 09:33:00,207.87357142857144
13785.0,542.49,4,151,2010-09-05 16:01:00,2010-10-07 09:25:00,135.6225
13786.0,3127.9900000000002,6,1515,2009-12-03 15:32:00,2010-12-07 13:53:00,521.3316666666667
13787.0,1222.5,6,998,2010-01-14 10:13:00,2011-09-25 12:06:00,203.75
13788.0,3.75,1,1,2010-07-22 15:50:00,2010-07-22 15:50:00,3.75
13789.0,239.46,1,258,2010-11-16 15:31:00,2010-11-16 15:31:00,239.46
13790.0,348.79999999999995,1,748,2011-12-05 15:48:00,2011-12-05 15:48:00,348.79999999999995
13791.0,1516.0,2,1200,2011-06-24 16:38:00,2011-08-04 11:44:00,758.0
13792.0,383.95,3,156,2010-10-13 11:05:00,2011-10-04 14:31:00,127.98333333333333
13793.0,96.0,1,52,2010-03-03 08:25:00,2010-03-03 08:25:00,96.0
13794.0,126.03,1,63,2010-06-11 12:30:00,2010-06-11 12:30:00,126.03
13795.0,836.3,4,1250,2010-03-12 12:44:00,2010-11-16 17:25:00,209.075
13796.0,289.7,1,218,2010-07-28 14:45:00,2010-07-28 14:45:00,289.7
13797.0,1179.45,3,573,2010-03-02 12:17:00,2010-09-29 10:34:00,393.15000000000003
13798.0,75428.87,110,48187,2009-12-08 16:21:00,2011-12-08 15:51:00,685.717
13799.0,2803.57,9,1539,2010-03-05 16:39:00,2011-08-15 12:07:00,311.5077777777778
13800.0,1679.56,3,891,2009-12-03 10:03:00,2011-02-03 12:27:00,559.8533333333334
13801.0,324.8,1,168,2011-10-04 10:15:00,2011-10-04 10:15:00,324.8
13802.0,26259.11,19,14129,2010-02-16 10:11:00,2011-07-24 10:54:00,1382.0584210526315
13803.0,1338.91,3,831,2010-03-31 10:00:00,2011-03-29 12:57:00,446.30333333333334
13804.0,3161.12,9,1797,2010-09-29 10:26:00,2011-11-09 12:32:00,351.23555555555555
13805.0,924.5999999999999,2,1900,2011-08-02 15:29:00,2011-10-18 14:50:00,462.29999999999995
13806.0,256.38,1,56,2011-10-07 11:43:00,2011-10-07 11:43:00,256.38
13807.0,422.2,3,116,2009-12-04 12:41:00,2010-12-07 15:48:00,140.73333333333332
13808.0,1747.66,5,782,2011-09-04 12:07:00,2011-12-04 12:18:00,349.53200000000004
13809.0,679.6999999999999,3,281,2010-09-05 11:42:00,2011-02-07 13:15:00,226.56666666666663
13810.0,1499.01,3,312,2011-10-14 12:57:00,2011-11-11 08:33:00,499.67
13811.0,814.5,3,68,2011-04-14 18:40:00,2011-06-09 09:54:00,271.5
13812.0,539.0,3,333,2011-08-26 12:54:00,2011-10-28 14:27:00,179.66666666666666
13813.0,2765.4700000000003,8,1292,2009-12-06 10:16:00,2011-10-31 10:38:00,345.68375000000003
13814.0,2257.32,3,1214,2010-06-30 14:12:00,2011-09-08 13:48:00,752.44
13815.0,7475.74,8,5381,2010-02-12 10:26:00,2011-11-17 14:19:00,934.4675
13816.0,571.6700000000001,2,269,2011-10-06 14:37:00,2011-11-16 08:38:00,285.83500000000004
13817.0,382.98,2,211,2010-12-23 11:46:00,2011-11-10 17:49:00,191.49
13818.0,61.28,1,60,2010-10-06 12:35:00,2010-10-06 12:35:00,61.28
13819.0,2642.35,6,2309,2009-12-01 16:18:00,2011-02-11 10:38:00,440.39166666666665
13820.0,652.75,3,285,2010-01-28 12:26:00,2010-10-17 13:46:00,217.58333333333334
13821.0,1379.08,6,477,2010-01-04 13:36:00,2011-07-18 09:49:00,229.84666666666666
13822.0,632.0,2,611,2011-10-30 15:55:00,2011-12-04 12:13:00,316.0
13823.0,3403.4500000000003,7,1564,2009-12-15 14:34:00,2011-11-21 10:22:00,486.2071428571429
13824.0,3314.76,12,1442,2010-03-12 15:17:00,2011-11-07 12:41:00,276.23
13825.0,255.59,2,182,2009-12-09 14:30:00,2010-03-28 11:02:00,127.795
13826.0,189.5,1,82,2011-06-16 13:48:00,2011-06-16 13:48:00,189.5
13827.0,409.8,3,138,2011-07-19 15:38:00,2011-10-13 12:38:00,136.6
13828.0,209.49,1,311,2011-11-17 16:02:00,2011-11-17 16:02:00,209.49
13829.0,102.0,1,12,2010-10-14 18:19:00,2010-10-14 18:19:00,102.0
13830.0,156.85000000000002,1,47,2010-05-07 12:24:00,2010-05-07 12:24:00,156.85000000000002
13831.0,6585.54,18,2393,2009-12-10 14:50:00,2011-11-23 15:41:00,365.86333333333334
13832.0,609.89,2,420,2010-10-13 14:41:00,2011-11-20 15:36:00,304.945
13833.0,700.41,2,243,2010-10-31 14:11:00,2011-07-03 13:27:00,350.205
13834.0,324.19,2,221,2010-02-08 12:52:00,2010-05-12 10:27:00,162.095
13835.0,1095.27,7,520,2010-03-04 08:26:00,2011-11-14 15:37:00,156.46714285714285
13836.0,620.37,2,273,2010-10-21 13:27:00,2010-11-05 13:31:00,310.185
13837.0,266.59000000000003,2,182,2011-01-26 12:15:00,2011-05-12 12:10:00,133.29500000000002
13838.0,1690.07,10,694,2010-05-09 11:40:00,2011-12-04 11:00:00,169.007
13839.0,139.95000000000002,1,25,2010-08-10 13:52:00,2010-08-10 13:52:00,139.95000000000002
13840.0,651.4,1,358,2010-10-19 13:34:00,2010-10-19 13:34:00,651.4
13841.0,85.0,1,100,2011-04-01 12:10:00,2011-04-01 12:10:00,85.0
13842.0,5319.34,18,2716,2010-02-16 15:54:00,2011-10-12 10:51:00,295.5188888888889
13843.0,319.75,1,145,2010-11-23 17:48:00,2010-11-23 17:48:00,319.75
13844.0,361.62,1,196,2011-11-28 13:21:00,2011-11-28 13:21:00,361.62
13845.0,312.98,1,182,2011-10-06 08:25:00,2011-10-06 08:25:00,312.98
13846.0,1307.79,4,705,2010-11-05 09:47:00,2011-11-15 12:07:00,326.9475
13847.0,310.72,1,96,2009-12-20 10:41:00,2009-12-20 10:41:00,310.72
13848.0,3015.0,8,9200,2009-12-09 16:17:00,2011-09-08 12:58:00,376.875
13849.0,3469.3,5,1883,2010-03-25 12:03:00,2011-10-19 10:59:00,693.86
13850.0,1595.48,1,944,2011-08-02 14:04:00,2011-08-02 14:04:00,1595.48
13851.0,4606.46,8,2525,2010-01-29 11:54:00,2011-09-05 12:36:00,575.8075
13852.0,187.35000000000002,1,85,2010-04-08 09:06:00,2010-04-08 09:06:00,187.35000000000002
13853.0,1090.1399999999999,1,312,2011-10-13 14:18:00,2011-10-13 14:18:00,1090.1399999999999
13854.0,11944.56,39,3642,2010-01-08 11:28:00,2011-12-01 09:06:00,306.2707692307692
13855.0,1310.3400000000001,4,575,2009-12-08 16:56:00,2010-07-27 09:53:00,327.58500000000004
13856.0,1142.03,11,1105,2010-03-30 15:40:00,2011-06-24 10:03:00,103.82090909090908
13857.0,1001.01,6,782,2010-05-17 14:21:00,2010-11-11 12:54:00,166.835
13858.0,216.17000000000002,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00,216.17000000000002
13859.0,515.86,2,167,2010-06-28 15:36:00,2011-01-17 16:14:00,257.93
13860.0,1245.9,5,591,2011-09-14 09:27:00,2011-12-08 12:57:00,249.18
13861.0,273.26,2,225,2010-06-27 11:37:00,2010-10-06 14:20:00,136.63
13862.0,2556.09,9,1927,2010-11-15 13:43:00,2011-11-21 16:24:00,284.01
13863.0,1239.55,4,553,2010-04-25 13:09:00,2011-04-06 10:20:00,309.8875
13864.0,662.4000000000001,1,192,2010-11-18 12:50:00,2010-11-18 12:50:00,662.4000000000001
13865.0,501.56,4,204,2011-02-23 12:04:00,2011-10-12 13:31:00,125.39
13866.0,145.67,1,57,2011-09-26 14:54:00,2011-09-26 14:54:00,145.67
13867.0,1005.09,3,501,2011-05-05 17:28:00,2011-11-08 15:48:00,335.03000000000003
13868.0,3192.54,2,1964,2011-11-01 12:45:00,2011-12-02 16:32:00,1596.27
13869.0,7996.87,10,4302,2010-01-17 14:53:00,2011-08-08 13:53:00,799.687
13870.0,5712.08,15,3449,2010-02-08 12:08:00,2011-12-07 13:23:00,380.80533333333335
13871.0,7885.85,17,3502,2009-12-20 13:09:00,2011-11-17 10:49:00,463.8735294117647
13872.0,919.57,3,339,2009-12-14 09:56:00,2010-06-30 15:35:00,306.52333333333337
13873.0,1038.92,8,472,2010-03-03 12:31:00,2011-08-12 10:08:00,129.865
13874.0,2049.15,7,864,2010-02-04 18:39:00,2010-12-16 18:20:00,292.7357142857143
13875.0,4814.37,14,3072,2009-12-17 10:30:00,2011-10-17 09:36:00,343.88357142857143
13876.0,122.7,1,36,2011-10-07 10:22:00,2011-10-07 10:22:00,122.7
13877.0,449.68,3,478,2010-01-19 10:53:00,2011-09-14 15:49:00,149.89333333333335
13878.0,2416.9,4,927,2010-04-14 13:50:00,2011-10-16 12:19:00,604.225
13879.0,395.5,1,204,2010-03-04 10:49:00,2010-03-04 10:49:00,395.5
13880.0,4293.86,17,2535,2010-05-26 14:29:00,2011-11-18 13:44:00,252.57999999999998
13881.0,45179.1,43,29760,2010-03-04 14:41:00,2011-12-06 12:50:00,1050.6767441860466
